PERIOD,START DATE,END DATE,GROSS SALES (NOT INCLUDING REST RELIEF FEE),NET SALES (NOT INCLUDING REST RELIEF FEE),ADJ Net Sales (Sales factoring in UE Payout),UE ADJUSTMENTS (Neg means that we owe UE) ,ADJ ADJ Net Sales (Adj NetSales factoring what UE owes),RP UE AD SPEND,PP UE AD SPEND,NEW NET ADJ SALES,PRIME COST %,LAST YEAR NET,NOI,NOI %,Q2 NET SALES ESTIMATE ($),NET SALES VARIANCE ($),Q2 PROFIT ESTIMATE ($),PROFIT VARIANCE ($),COGS $,COGS %,Last Year Customer Count,Per Person Average,Restaurant Relief Fee,WEEKLY SALARIES,HOURLY WAGES,TIP MAKE UP,Tips,LABOR $ W/ BENEFITS,LABOR %,ADJ ADJ LABOR %,COG% (Adj),EXPENSES,EXPENSES %,TOTAL GUEST COUNT,FIRST PARTY ORDER COUNT,FIRST PARTY SALES,FIRST PARTY CHECK AVE,% FIRST PARTY SALES,EZCater,ON SALES 1AM-9AM,UE ORDER COUNT,UE SALES,UE AVE CHECK,UBER EATS TOTAL PAYOUT,UE Adjustmts,FREE PROMO ORDER COUNT (RP+PP),% FREE PROMO (RP+PP),UE ORDERS (RP),UE RP SALES,FREE PROMO ORDER COUNT (RP),FREE PROMO % (RP),Sate & Chili,DJ STRAW,DJ MANGO,RP PAYOUT,UE RP Promos,UE RP Mkt Paid,UE RP Ad Credits Paid,Other RP Payments if Any,UE RP Adj (Negative means we owe),UE ORDERS (PP),PHO PLAY SALES,FREE ITEM PROMO (PP),FREE ITEM PROMO (PP),Sate & Chili,DJ STRAW,DJ MANGO,PHO PLAY PAYOUT,UE PP Promos,UE PP Mkt Paid,UE PP Ad Credits Paid,Other Payments PP (If Any),UE PP Adj (Negative means we owe),FOOD COST %,BEV COST %,STAFFING LEVEL,NPS,# NPS Responses,SECRET SHOPPER,FOH HoN,# RESPONSES,BOH HoN,# RESPONSES,FOH Jolt,BOH Jolt,Health Inspection,In-Store Inspection,PROFIT from QBO,,Revenue Per Labor Hour,Dine-In Sales,Takeout + DD Delivery Sales,Catering Sales,Third Party Sales,JOLT CHECKLIST,Third Party Sales (After Fees),Late Night Sales,Toast Payroll Actual Labor,NOTES,,,Fixed Costs,Time Period,Weekly Cost,2019 Actual,Updated?,Notes
,3/11/24,3/17/24,"$36,073.25","$35,609.42","$35,609",,,,," $ 29,422.00 ",75.12%," $ 100,101.90 "," $ (22,103.15)",-,,,,,"10,683",36.31%,,$31.82,,"2,515","9,000",,"$1,132.75","11,420",38.82%,32.07%,30.00%,0.00,0.00%,"1,119","1,119",,,,,,,"21,236",#DIV/0!,"$14,907.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$64.37/hr,"$6,827.86","$7,545.61",-,"$21,235.95",,,"$8,213.69",,,,,,,,,,
,3/4/24,3/10/24,"$36,468.26","$36,146.18","$36,146",,,,," $ 29,297.00 ",73.57%," $ 106,505.09 "," $ (21,553.52)",-,,,,,"10,844",37.01%,,$32.24,,"2,515","8,482",,"$1,260.88","10,710",36.56%,29.63%,30.00%,0.00,0.00%,"1,121","1,121",,,,,,,"21,608",#DIV/0!,"$15,133.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.18/hr,"$7,405.86","$6,952.53",400~,"$21,607.79",,,"$5,765.40",,,,,,,,,,
,2/26/24,3/3/24,"$33,703.44","$33,320.03","$33,320",,,,," $ 27,807.00 ",74.29%," $ 106,134.95 "," $ (20,658.87)",-,,,,,"9,996",35.95%,,$30.60,,"2,515","8,426",,"$1,247.45","10,663",38.35%,32.00%,30.00%,0.00,0.00%,"1,089","1,089",,,,,,,"18,550",#DIV/0!,"$13,037.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$62.76/hr,"$6,487.64","$7,996.19",$286.00,"$18,550.20",,,"$6,109.27",,increase Osman's salary ,,,,,,,,
,2/19/24,2/25/24,"$31,731.19","$31,045.04","$31,045",,,,," $ 25,730.00 ",79.99%," $ 108,483.95 "," $ (20,580.76)",-,,,,,"9,314",36.20%,,$30.38,,"2,353","8,927",,"$1,036.46","11,267",43.79%,36.29%,,0.00,0.00%,"1,022","1,022",,,,,,,"18,459",#DIV/0!,"$13,148.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$59.01/hr,"$5,285.34","$7,300.38",,"$18,459.32",,,"$4,998.05",,,,,,,,,,
,2/12/24,2/18/24,"$32,015.52","$31,382.63","$31,383",,,,," $ 26,056.60 ",79.54%," $ 103,906.80 "," $ (20,725.31)",-,,,,,"9,415",36.13%,,$30.44,,"2,353","8,927",,$997.15,"11,311",43.41%,36.04%,,0.00,0.00%,"1,031","1,031",,,,,,,"19,050",#DIV/0!,"$13,724.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$57.22/hr,"$5,400.56","$6,932.23",,"$19,049.84",,"$13,723.97","$5,837.08",,,,,,,,,,
,2/5/24,2/11/24,"$30,788.93","$30,290.48","$30,290",,,,," $ 25,548.06 ",77.36%," $ 113,877.00 "," $ (19,764.95)",-,,,,,"9,087",35.57%,,$29.93,,"2,353","8,406",,"$1,051.22","10,678",41.79%,35.25%,,0.00,0.00%,"1,012","1,012",,,,,,,"16,088",#DIV/0!,"$11,369.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$57.32/hr,"$5,976.43","$7,883.91",,"$16,088.15",,"$11,369.42","$5,385.51",,,,,,,,,,
,1/29/24,2/4/24,"$31,369.42","$30,797.59","$30,798",,,,," $ 26,423.64 ",72.18%," $ 145,790.00 "," $ (19,071.80)",-,,,,,"9,239",34.97%,,$28.86,,"2,353","7,891",,"$1,304.93","9,833",37.21%,31.93%,,0.00,0.00%,"1,067","1,067",,,,,,,"15,455",#DIV/0!,"$10,868.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$61.00/hr,"$7,193.76","$8,148.21",,"$15,455.62",,,"$5,418.69",,,,,,,,,,
,1/22/24,1/28/24,"$30,054.76","$29,511.39","$29,511",,,,," $ 24,596.89 ",78.60%," $ 136,257.00 "," $ (19,333.11)",-,,,,,"8,853",35.99%,,$29.25, $ -   ,"2,353","8,269",,"$1,094.61","10,480",42.61%,35.51%,,0.00,0.00%,"1,009","1,009",,,,,,,"16,894",#DIV/0!,"$11,971.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$57.32/hr,"$5,997.31","$6,628.28",,"$16,308.90",,,"$5,398.43",,,,,,,,,,
,1/15/24,1/21/24,"$28,784.55","$28,197.14","$28,197",,,,," $ 22,963.00 ",82.28%," $ 136,389.00 "," $ (18,893.72)",-,"$12,661.13","$15,536.01",-10208.56,#REF!,"8,459",36.84%,,$32.64, $ -   ,"2,353","8,062",,$928.34,"10,435",45.44%,37.01%,,0.00,0.00%,864,864,,,,,,,"17,851",#DIV/0!,"$12,615.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.86,,123,-,-,-,-,-,-,-,,,,,,,$56.27/hr,"$5,656.73","$4,692.04",,"$17,848.37",,,"$3,879.35",,,,,,,,,,
,1/8/24,1/14/24,"$31,795.79","$31,081.19","$31,081",,,,," $ 25,955.61 ",75.16%," $ 135,352.00 "," $ (19,509.20)",-,"$12,661.13","$18,420.06",-10208.56,#REF!,"9,324",35.92%,,$29.77, $ -   ,"2,353","8,104",,"$1,197.81","10,185",39.24%,32.77%,,0.00,0.00%,"1,044","1,044",,,,,,,"18,209",#DIV/0!,"$12,983.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.95,,123,-,-,-,-,-,-,-,,,,,,,$61.09/hr,"$6,244.97","$6,627.71",,"$18,208.51",,,"$6,092.84",,,,,,,,,,
,1/1/24,1/7/24,"$22,915.18","$22,177.26","$22,177",,,,," $ 19,029.07 ",90.90%," $ 134,487.00 "," $ (17,297.69)",-,"$12,661.13","$9,516.13",-10208.56,#REF!,"6,653",34.96%,,$28.76, $ -   ,"2,353","7,974",,$649.31,"10,645",55.94%,48.00%,,0.00,0.00%,771,771,,,,,,,"13,724",#DIV/0!,"$10,391.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.69,,123,-,-,-,-,-,-,-,,,,,,,$44.75/hr,"$3,505.96","$4,972.59",,"$13,724.13",,,"$4,208.52",,,,,,,,,,
,12/25/23,12/31/23,"$16,753.07","$16,223.53","$16,224",,,,," $ 14,393.14 ",98.95%," $ 83,035.00 "," $ (14,242.08)",-,"$12,661.13","$3,562.40",-10208.56,#REF!,"4,867",33.82%,,$28.82, $ -   ,"2,353","6,806",,$635.85,"9,375",65.14%,57.79%,,0.00,0.00%,563,563,,,,,,,"8,021",#DIV/0!,"$6,164.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.50,,123,-,-,-,-,-,-,-,,,,,,,$38.32/hr,"$3,775.88","$4,041.21",,"$8,406.44",,,"$2,949.45",,,,,,,,,,
,12/18/23,12/24/23,17882.38,"$17,246.00","$17,246",,,,," $ 15,112.52 ",90.71%," $ 108,509.00 "," $ (13,708.55)",-,"$12,661.13","$4,584.87",-10208.56,#REF!,"5,174",34.24%,,$27.64, $ -   ,"2,353","6,158",,$751.97,"8,535",56.47%,49.49%,,0.00,0.00%,624,624,,,,,,,"8,021",#DIV/0!,"$6,706.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.54,,123,-,-,-,-,-,-,-,,,,,,,$41.69/hr,"$3,766.52","$4,638.86",,"$8,840.77",,,"$2,994.82",,,,,,,,,,
,12/11/23,12/17/23,"$26,945.53","$26,575.69","$26,576",,,,," $ 24,591.60 ",75.63%," $ 127,185.00 "," $ (18,599.58)",-,"$12,661.13","$13,914.56",-10208.56,#REF!,"7,973",32.42%,,$26.55, $ -   ,"2,353","8,603",,"$1,294.36","10,627",43.21%,39.99%,,0.00,0.00%,"1,001","1,001",,,,,,,"11,471",#DIV/0!,"$10,349.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.81,,123,-,-,-,-,-,-,-,,,,,,,$46.12/hr,"$6,251.92","$7,990.00",,"$12,333.77",,,"$4,554.80",,,,,,,,,,
,12/4/23,12/10/23,"$26,738.44","$26,264.95","$26,265",,,,," $ 21,634.05 ",83.70%," $ 138,381.00 "," $ (18,106.78)",-,"$12,661.13","$13,603.82",-10208.56,#REF!,"7,879",36.42%,,$25.48, $ -   ,"2,353","8,575",,"$1,630.41","10,227",47.27%,,,0.00,0.00%,"1,031","1,031",,,,,,,"9,001",#DIV/0!,"$5,387.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.80,,123,-,-,-,-,-,-,-,,,,,,,$47.46/hr,"$6,993.56","$8,711.88",,"$9,455.51",,,"$4,626.27",,,,,,,,,,
,11/27/23,12/3/23,"$27,989.68","$27,646.41","$27,646",,,,," $ 24,941.67 ",72.89%," $ 99,104.00 "," $ (18,180.78)",-,"$12,661.13","$14,985.28",-10208.56,#REF!,"8,294",33.25%,,$27.37, $ -   ,"2,353","7,992",,"$1,355.99","9,887",39.64%,,,0.00,0.00%,"1,010","1,010",,,,,,,"10,398",#DIV/0!,"$8,099.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.84,,123,-,-,-,-,-,-,-,,,,,,,$54.92/hr,"$6,527.61","$9,365.74",,"$10,804.04",,,"$4,314.00",,,,,,,,,,
,11/20/23,11/26/23,"$17,821.28","$17,369.71","$17,370",,,,," $ 15,390.00 ",90.59%," $ 122,445.00 "," $ (13,942.09)",-,"$12,661.13","$4,708.58",-10208.56,#REF!,"5,211",33.86%,,$25.58, $ -   ,"2,353","6,423",,$837.89,"8,731",56.73%,,,0.00,0.00%,679,679,,,,,,,"7,057",#DIV/0!,"$5,248.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.53,,107,-,-,-,-,-,-,-,,,,,,,$42.67/hr,"$4,310.29","$5,831.09",,"$7,228.33",,,"$3,435.99",,,,,,,,,,
,11/13/23,11/19/23,"$24,885.51","$24,313.14","$24,313",,,,," $ 21,706.23 ",78.64%," $ 113,051.00 "," $ (17,069.61)",-,"$12,661.13","$11,652.01",-10208.56,#REF!,"7,294",33.60%,,$24.14, $ -   ,"2,228","7,956",,"$1,296.23","9,776",45.04%,,,0.00,0.00%,"1,007","1,007",,,,,,,"9,152",#DIV/0!,"$7,024.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.75,,107,-,-,-,-,-,-,-,,,,,,,$47.49/hr,"$6,031.66","$8,541.93",,"$9,631.55",,,,,,,,,,,,,
,11/6/23,11/12/23,"$26,418.68","$25,701.59","$25,702",,,,," $ 22,996.46 ",74.17%," $ 113,281.00 "," $ (17,055.54)",-,"$12,661.13","$13,040.46",-10208.56,#REF!,"7,710",33.53%,,$23.13, $ -   ,"2,228","7,522",,"$1,253.52","9,345",40.64%,,,0.00,0.00%,"1,111","1,111",,,,,,,"7,493",#DIV/0!,"$6,970.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.79,,107,-,-,-,-,-,-,-,,,,,,,$54.17/hr,"$6,549.47","$7,765.77",,"$7,998.16",,,,,,,,,,,,,
,10/30/23,11/5/23,"$27,665.15","$27,010.48","$27,010",,,,," $ 23,515.98 ",74.26%," $ 118,882.00 "," $ (17,463.55)",-,"$12,661.13","$14,349.35",-10208.56,#REF!,"8,103",34.46%,,$24.40, $ -   ,"1,125","8,802",,"$1,417.70","9,360",39.80%,,,0.00,0.00%,"1,107","1,107",,,,,,,"10,894",#DIV/0!,"$7,915.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.83,,107,-,-,-,-,-,-,-,,,,,,,$55.78/hr,"$7,723.18","$7,878.78",,"$11,408.52",,,,,,,,,,,,,
,10/23/23,10/29/23,"$28,243.89","$27,547.01","$27,547",,,,," $ 27,513.66 ",60.24%," $ 108,142.00 "," $ (16,573.53)",-,"$12,661.13","$14,885.88",-10208.56,#REF!,"8,264",30.04%,,$24.06, $ -   ,"1,125","8,125",,"$1,696.08","8,309",30.20%,,,0.00,0.00%,"1,145","1,145",,,,,,,"8,949",#DIV/0!,"$9,338.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.85,,107,83,7,-,-,-,-,-,,,,,,,$61.69/hr,"$8,796.97","$9,390.94",,"$9,359.10",,,,,,,,,,,,,
,10/16/23,10/22/23,"$24,722.59","$24,176.55","$24,177",,,,," $ 22,418.90 ",74.81%," $ 105,784.00 "," $ (16,772.44)",-,"$12,661.13","$11,515.42",-10208.56,#REF!,"7,253",32.35%,,$23.40, $ -   ,"1,125","8,959",,"$1,430.29","9,519",42.46%,,,0.00,0.00%,"1,033","1,033",,,,,,,"8,761",#DIV/0!,"$7,411.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.74,,123,94,5,-,-,-,-,-,,,,,,,$49.64/hr,"$6,786.04","$8,306.82",,"$9,083.69",,,,,,,,,,,,,
,10/9/23,10/15/23,"$25,749.15","$25,312.60","$25,313",,,,," $ 22,210.82 ",76.87%," $ 102,561.00 "," $ (17,074.16)",-,"$12,661.13","$12,651.47",-10208.56,#REF!,"7,594",34.19%,"2,132",$24.29, $ -   ,"1,125","8,927",,"$1,433.78","9,480",42.68%,,,0.00,0.00%,"1,042","1,042",,,,,,,"9,785",#DIV/0!,"$7,081.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.77,,123,98,7,-,-,-,-,-,,,,,,,$50.32/hr,"$7,232.02","$8,295.68",,"$9,784.90",,,,,,,,,,,,,
,10/2/23,10/8/23,"$27,839.16","$27,349.91","$27,350",,,,," $ 24,059.75 ",68.56%," $ 105,569.98 "," $ (16,495.68)",-,"$12,661.13","$14,688.78",-10208.56,#REF!,"8,205",34.10%,"2,132",$25.35, $ -   ,"1,125","8,274",,"$1,862.09","8,291",34.46%,,,0.00,0.00%,"1,079","1,079",,,,,,,"9,321",#DIV/0!,"$6,945.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.84,,128,92,5,-,-,-,-,-,,,,,,,$60.36/hr,"$6,952.65","$8,417.41",,"$10,174.85",,,,,,,,,,,,,
,9/25/23,10/1/23,"$25,803.16","$25,318.81","$25,319",,,,," $ 22,308.63 ",78.54%," $ 106,651.16 "," $ (17,520.12)",-,"$12,661.13","$12,657.68",-10208.56,#REF!,"7,596",34.05%,"2,132",$24.65, $ -   ,"1,125","9,160",,"$1,262.80","9,924",44.49%,,,0.00,0.00%,"1,027","1,027",,,,,,,"9,486",#DIV/0!,"$6,939.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.77,,140,80,9,-,-,-,-,-,,,,,,,$50.61/hr,"$6,262.53","$8,298.49",,"$9,943.80",,,,,,,,,,,,,
,9/18/23,9/24/23,"$23,122.20","$22,561.65",,,,,,,," $ 118,374.42 "," $ (15,677.68)",-,"$12,661.13","$9,900.52",-10208.56,#REF!,"6,768",-,"2,326",$24.74, $ -   ,"1,125","8,276",,"$1,301.78","8,909",38.53%,,,0.00,0.00%,912,,,,,,,,"8,295",,"$5,854.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.69,,140,100,5,-,-,-,-,-,,,,,,,$49.21/hr,"$6,076.60","$8,147.80",,"$8,337.25",,,,,,,,,,,,,
,9/11/23,9/17/23,"$23,847.17","$23,014.39",,,,,,,," $ 104,974.00 "," $ (16,005.11)",-,"$12,661.13","$10,353.26",-10208.56,#REF!,"6,904",-,"2,326",$23.56, $ -   ,"1,125","8,411",,"$1,262.73","9,101",38.16%,,,0.00,0.00%,977,,,,,,,,"8,856",,"$6,291.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.72,,140,-,-,-,-,-,-,-,,,,,,,$49.09/hr,"$6,444.04","$7,713.75",,"$8,856.60",,,,,,,,,,,,,
,9/4/23,9/10/23,"$20,218.49","$19,712.14",,,,,,,," $ 107,431.01 "," $ (15,058.58)",-,"$12,661.13","$7,051.01",-10208.56,#REF!,"5,914",-,"2,326",$23.36, $ -   ,"1,125","8,392",,"$1,203.82","9,145",45.23%,,,0.00,0.00%,844,,,,,,,,"6,303",,"$4,706.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.61,,140,50,6,-,-,-,-,-,,,,,,,$43.12/hr,"$6,683.07","$6,690.37",,"$6,338.70",,,,,,,,,,,,,
,8/28/23,9/3/23,"$19,932.75","$19,433.37",,,,,,,," $ 93,128.92 "," $ (14,660.37)",-,"$12,661.13","$6,772.24",-10208.56,#REF!,"5,830",-,"2,142",$23.82, $ -   ,"1,125","8,111",,"$1,207.98","8,830",44.30%,,,0.00,0.00%,816,,,,,,,,"6,973",,"$5,253.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.60,,140,60,5,-,-,-,-,-,,,,,,,$42.67/hr,"$6,190.63","$6,269.51",,"$6,973.23",,,,,,,,,,,,,
,8/21/23,8/27/23,"$19,573.76","$18,879.40",,,,,,,," $ 90,039.26 "," $ (15,192.24)",-,"$12,661.13","$6,218.27",-10208.56,#REF!,"5,664",-,"1,862",$22.64, $ -   ,"1,125","8,795",,"$1,257.95","9,528",48.68%,,,0.00,0.00%,834,,,,,,,,"5,175",,"$4,057.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.59,,128,100,3,-,-,-,-,-,,,,,,,$38.16/hr,"$6,779.02","$6,983.64",,"$5,175.40",,,,,,,,,,,,,
,8/14/23,8/20/23,"$18,705.64","$18,938.06",,,,,,,," $ 79,332.19 "," $ (14,672.81)",-,"$12,661.13","$6,276.93",-10208.56,#REF!,"5,681",-,"1,862",$24.82, $ -   ,"1,125","8,475",,"$1,425.82","8,991",48.07%,,,0.00,0.00%,763,,,,,,,,"4,836",,"$3,677.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.56,,132,71.43,7,-,-,-,-,-,,,,,,,$38.49/hr,"$6,516.34","$6,955.10",,"$4,861.18",,,,,,,,,,,,,
,8/7/23,8/13/23,"$17,879.70","$17,363.78",,,,,,,," $ 81,985.39 "," $ (14,614.21)",-,"$12,661.13","$4,702.65",-10208.56,#REF!,"5,209",-,"1,878",$22.70, $ -   ,"1,125","8,540",,"$1,115.41","9,405",52.60%,,,0.00,0.00%,765,,,,,,,,"4,922",,"$3,657.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.54,,132,100,3,-,-,-,-,-,,,,,,,$36.28/hr,"$5,349.86","$7,091.29",,"$4,922.63",,,,,,,,,,,,,
,7/31/23,8/6/23,"$19,829.63","$19,447.13",,,,,,,," $ 86,753.24 "," $ (14,567.29)",-,"$12,661.13","$6,786.00",-10208.56,#REF!,"5,834",-,"2,005",$24.07, $ -   ,"1,125","8,190",,"$1,375.61","8,733",44.04%,,,0.00,0.00%,808,,,,,,,,"5,266",,"$3,716.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.59,,98,66.66,3,-,-,-,-,-,,,,,,,$42.66/hr,"$7,501.92","$6,663.23",,"$5,281.98",,,,,,,,,,,,,
,7/24/23,7/30/23,"$17,545.71","$17,328.84",,,,,,,," $ 85,657.18 "," $ (13,771.34)",-,"$12,661.13","$4,667.71",-10208.56,#REF!,"5,199",-,"1,929",$23.20, $ -   ,"1,125","7,867",,"$1,198.73","8,573",48.86%,,,0.00,0.00%,747,,,,,,,,"4,845",,"$3,373.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.53,,98,0,1,-,-,-,-,-,,,,,,,$41.04/hr,"$5,877.72","$6,589.25",,"$4,845.92",,,,,,,,,,,,,
,7/17/23,7/23/23,"$19,805.68","$19,477.98",,,,,,,," $ 86,218.38 "," $ (13,752.20)",-,"$12,661.13","$6,816.85",-10208.56,#REF!,"5,843",-,"1,946",$25.26, $ -   ,"1,125","7,401",,"$1,336.22","7,909",39.93%,,,0.00,0.00%,771,,,,,,,,"4,300",,"$3,153.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.59,,98,100,4,-,-,-,-,-,,,,,,,$47.92/hr,"$6,980.97","$7,517.25",,"$4,300.36",,,,,,,,,,,,,
,7/10/23,7/16/23,"$15,897.91","$15,597.73",,,,,,,," $ 86,967.20 "," $ (12,490.47)",-,"$12,661.13","$2,936.60",-10208.56,#REF!,"4,679",-,"1,957",$23.35, $ -   ,"1,125","7,267",,"$1,290.57","7,811",49.13%,,,0.00,0.00%,668,,,,,,,,"3,570",,"$2,448.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.48,,98,77.78,9,-,-,-,-,-,,,,,,,$38.36/hr,"$6,220.32","$5,840.62",,"$3,536.79",,,,,,,,,,,,,
,7/3/23,7/9/23,"$14,774.80","$14,531.25",,,,,,,," $ 81,385.21 "," $ (12,062.54)",-,"$12,661.13","$1,870.12",-10208.56,#REF!,"4,359",-,"1,840",$24.22, $ -   ,"1,125","6,803",,$924.93,"7,703",52.14%,,,0.00,0.00%,600,,,,,,,,"4,147",,"$3,007.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.44,,103,85.71,7,-,-,-,-,-,,,,,,,$37.93/hr,"$5,145.40","$5,238.60",,"$4,147.25",,,,,,,,,,,,,
,6/26/23,7/2/23,"$16,910.15","$16,722.84",,,,,,,," $ 68,176.75 "," $ (13,647.90)",-,"$12,661.13","$4,061.71",-10208.56,#REF!,"5,017",-,"1,835",$24.96, $ -   ,"1,125","8,052",,"$1,331.05","8,631",51.04%,,,0.00,0.00%,670,,,,,,,,"3,529",,"$2,481.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.51,,103,100,1,-,-,-,-,-,,,,,,,$40.65/hr,"$6,224.83","$6,942.88",,"$3,555.13",,,,,,,,,,,,,
,6/19/23,6/25/23,"$18,686.18","$18,426.40",,,,,,,," $ 56,744.69 "," $ (14,087.25)",-,"$12,661.13","$5,765.27",-10208.56,#REF!,"5,528",-,"1,500",$24.21, $ -   ,"1,125","7,808",,"$1,151.71","8,559",45.81%,,,0.00,0.00%,761,,,,,,,,"4,753",,"$3,529.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.56,,103,66.67,3,-,-,-,-,-,,,,,,,$41.90/hr,"$6,480.98","$7,107.97",,"$4,837.45",,,,,,,,,,,,,
,6/12/23,6/18/23,"$15,380.81","$15,094.63",,,,,,,," $ 48,421.51 "," $ (12,182.93)",-,"$12,661.13","$2,433.50",-10208.56,#REF!,"4,528",-,"1,403",$24.58, $ -   ,"1,125","6,832",,$998.78,"7,655",49.77%,,,0.00,0.00%,614,,,,,,,,"4,215",,"$3,237.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.46,,103,66.67,6,-,-,-,-,-,,,,,,,$40.52/hr,"$4,469.84","$6,134.46",,"$4,490.33",,,,,,,,,,,,,
,6/5/23,6/11/23,"$18,044.15","$17,801.54",,,,,,,," $ 50,612.71 "," $ (13,376.12)",-,"$12,661.13","$5,140.41",-10208.56,#REF!,"5,340",-,"1,401",$23.99, $ -   ,"1,125","7,413",,"$1,233.35","8,036",44.53%,,,0.00,0.00%,742,,,,,,,,"4,124",,"$3,362.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.54,,103,50,4,-,-,-,-,-,,,,,,,$42.20/hr,"$6,089.16","$7,487.91",,"$4,224.47",,,,,,,,,,,,,
,5/29/23,6/4/23,"$14,431.47","$14,147.43",,,,,,,," $ 49,527.20 "," $ (12,105.19)",-,"$12,661.13","$1,486.30",-10208.56,#REF!,"4,244",-,"1,359",$24.82, $ -   ,"1,125","7,003",,$981.64,"7,861",54.47%,,,0.00,0.00%,570,,,,,,,,"4,109",,"$3,388.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.43,,108,50,2,-,-,-,-,-,,,,,,,$36.34/hr,"$4,570.25","$5,375.34",,"$4,201.84",,,,,,,,,,,,,
,5/22/23,5/28/23,"$15,562.70","$15,204.04",,,,,,,," $ 49,698.91 "," $ (12,905.97)",-,"$12,661.13","$2,542.91",-10208.56,#REF!,"4,561",-,"1,343",$24.33, $ -   ,"1,125","7,456",,$994.77,"8,345",53.62%,,,0.00,0.00%,625,,,,,,,,"4,977",,"$4,093.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.47,,108,33,3,-,-,-,-,-,,,,,,,$35.82/hr,"$4,497.30","$5,641.85",,"$5,064.89",,,,,,,,,,,,,
,5/15/23,5/21/23,"$16,734.72","$16,427.64",,,,,,,," $ 57,657.88 "," $ (12,998.65)",-,"$12,661.13","$3,766.51",-10208.56,#REF!,"4,928",-,"1,460",$25.75, $ -   ,"1,125","7,361",,"$1,149.53","8,070",48.23%,,,0.00,0.00%,638,,,,,,,,"4,402",,"$3,634.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.50,,108,75,3,-,-,-,-,-,,,,,,,$38.43/hr,"$6,045.88","$5,762.03",,"$4,146.21",,,,,,,,,,,,,
,5/8/23,5/14/23,"$15,254.22","$14,760.69",,,,,,,," $ 53,183.38 "," $ (11,418.92)",-,"$12,661.13","$2,099.56",-10208.56,#REF!,"4,428",-,"1,483",$23.50, $ -   ,"1,125","6,245",,"$1,014.39","6,991",45.83%,,,0.00,0.00%,628,,,,,,,,"3,480",,"$2,835.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.46,,103,100,2,-,-,-,-,-,,,,,,,$40.65/hr,"$4,278.73","$6,684.04",,"$3,732.99",,,,,,,,,,,,,
